/home/weifeng/MM/HB/dwt_307/dwt_307.mtx,nnzR=2523,n=307,petsc_norm=2.720132e+00,iter=3,time_solve=0.730,time_pre=1803.422
/home/weifeng/MM/HB/dwt_878/dwt_878.mtx,nnzR=7448,n=878,petsc_norm=4.090615e+00,iter=3,time_solve=0.766,time_pre=1813.738
/home/weifeng/MM/HB/fs_760_2/fs_760_2.mtx,nnzR=5976,n=760,petsc_norm=3.048114e+01,iter=100,time_solve=19.619,time_pre=1780.468
/home/weifeng/MM/HB/illc1033/illc1033.mtx,nnzR=4732,n=320,petsc_norm=9.501134e+01,iter=2,time_solve=0.520,time_pre=1742.650
/home/weifeng/MM/HB/jgl009/jgl009.mtx,nnzR=50,n=9,petsc_norm=5.117556e+02,iter=100,time_solve=18.890,time_pre=1774.982
/home/weifeng/MM/HB/lshp3466/lshp3466.mtx,nnzR=23896,n=3466,petsc_norm=1.957469e+00,iter=4,time_solve=1.115,time_pre=1828.194
/home/weifeng/MM/HB/nos1/nos1.mtx,nnzR=1017,n=237,petsc_norm=1.146039e+01,iter=100,time_solve=19.113,time_pre=1794.024
/home/weifeng/MM/HB/pores_2/pores_2.mtx,nnzR=9613,n=1224,petsc_norm=2.032827e+02,iter=100,time_solve=20.438,time_pre=1764.701
/home/weifeng/MM/HB/steam3/steam3.mtx,nnzR=928,n=80,petsc_norm=6.058142e+00,iter=100,time_solve=18.274,time_pre=1759.594
/home/weifeng/MM/HB/west0655/west0655.mtx,nnzR=2854,n=655,petsc_norm=1.514687e+09,iter=1,time_solve=0.440,time_pre=1783.914
/home/weifeng/MM/HB/cegb3024/cegb3024.mtx,nnzR=79848,n=3024,petsc_norm=2.625383e+01,iter=3,time_solve=0.776,time_pre=1748.722
/home/weifeng/MM/HB/ash608/ash608.mtx,nnzR=1216,n=188,petsc_norm=0.000000e+00,iter=0,time_solve=0.245,time_pre=1734.425
/home/weifeng/MM/HB/bcsstk04/bcsstk04.mtx,nnzR=3648,n=132,petsc_norm=6.645350e+00,iter=81,time_solve=15.562,time_pre=1781.912
/home/weifeng/MM/HB/bcsstm03/bcsstm03.mtx,nnzR=112,n=112,petsc_norm=6.333330e+00,iter=26,time_solve=4.873,time_pre=1801.942
