/home/xiangjiawei/ydc/cg_matrix/494_bus.mtx,1666,0.07930968360498562,0.18842551516463618,2.375819781391629
/home/xiangjiawei/ydc/cg_matrix/mesh3e1.mtx,1889,0.06480077745383869,0.24347773629337194,3.7573273942093537
/home/xiangjiawei/ydc/cg_matrix/mesh3em5.mtx,1889,0.06486381322957198,0.2566599171303592,3.9569045412418906
/home/xiangjiawei/ydc/cg_matrix/mesh2e1.mtx,2018,0.06882638215324927,0.20596692699719119,2.9925578034682085
/home/xiangjiawei/ydc/cg_matrix/mesh2em5.mtx,2018,0.0684942084942085,0.21929575709086768,3.201668606907256
/home/xiangjiawei/ydc/cg_matrix/Trefethen_150.mtx,2040,0.05428015564202334,0.3290457118926197,6.061989100817439
/home/xiangjiawei/ydc/cg_matrix/mhdb416.mtx,2312,0.08255639097744359,0.5899207159274945,7.145669874167283
/home/xiangjiawei/ydc/cg_matrix/bcsstk05.mtx,2423,0.058710865561694296,0.3343224518292515,5.694388059701493
/home/xiangjiawei/ydc/cg_matrix/lund_a.mtx,2449,0.06041745730550284,0.3418267070448464,5.6577473182359945
/home/xiangjiawei/ydc/cg_matrix/662_bus.mtx,2474,0.1126387536514119,0.36986062751805837,3.2836001422981145
/home/xiangjiawei/ydc/cg_matrix/Trefethen_200b.mtx,2873,0.07445620789220406,0.39147179883777034,5.257745591939546
/home/xiangjiawei/ydc/cg_matrix/Trefethen_200.mtx,2890,0.0746641074856046,0.4060518904949803,5.438381361128143
/home/xiangjiawei/ydc/cg_matrix/bcsstk20.mtx,3135,0.10353817504655494,0.4948936230336014,4.779817905918057
/home/xiangjiawei/ydc/cg_matrix/685_bus.mtx,3249,0.12896618357487924,0.336867590473769,2.612061403508772
/home/xiangjiawei/ydc/cg_matrix/nos6.mtx,3255,0.12911392405063296,0.6732262167147206,5.214203051025776
/home/xiangjiawei/ydc/cg_matrix/bcsstk04.mtx,3648,0.08037313432835821,0.42740421089498354,5.317749699157642
