/home/weifeng/MM/Sandia/oscil_dcop_08/oscil_dcop_08.mtx,0,3.430,3.853,1544,-nan,0.234000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_09/oscil_dcop_09.mtx,0,2.786,2.958,1544,nan,0.185000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_10/oscil_dcop_10.mtx,0,2.795,2.961,1544,-nan,0.348000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_11/oscil_dcop_11.mtx,0,2.794,2.954,1544,-nan,0.181000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_12/oscil_dcop_12.mtx,0,2.796,2.961,1544,-nan,0.187000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_13/oscil_dcop_13.mtx,0,2.789,2.959,1544,-nan,0.179000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_14/oscil_dcop_14.mtx,0,2.793,3.131,1544,-nan,0.166000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_15/oscil_dcop_15.mtx,0,2.783,2.944,1544,-nan,0.178000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_16/oscil_dcop_16.mtx,0,2.793,2.953,1544,-nan,0.169000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_17/oscil_dcop_17.mtx,0,2.787,3.173,1544,-nan,0.184000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_18/oscil_dcop_18.mtx,0,2.793,2.968,1544,nan,0.166000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_19/oscil_dcop_19.mtx,0,2.991,3.360,1544,nan,0.170000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_20/oscil_dcop_20.mtx,0,2.792,2.967,1544,nan,0.179000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_21/oscil_dcop_21.mtx,0,2.789,2.952,1544,-nan,0.170000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_22/oscil_dcop_22.mtx,0,2.793,2.951,1544,nan,0.178000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_23/oscil_dcop_23.mtx,0,2.792,2.956,1544,nan,0.170000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_24/oscil_dcop_24.mtx,0,2.787,2.945,1544,nan,0.177000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_25/oscil_dcop_25.mtx,0,2.988,3.191,1544,nan,0.196000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_26/oscil_dcop_26.mtx,0,2.794,2.997,1544,nan,0.197000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_27/oscil_dcop_27.mtx,0,2.980,3.146,1544,nan,0.171000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_28/oscil_dcop_28.mtx,0,2.987,3.183,1544,nan,0.183000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_29/oscil_dcop_29.mtx,0,2.824,3.222,1544,nan,0.199000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_30/oscil_dcop_30.mtx,0,2.794,3.113,1544,nan,0.171000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_31/oscil_dcop_31.mtx,0,2.797,2.954,1544,nan,0.178000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_32/oscil_dcop_32.mtx,0,2.795,2.948,1544,nan,0.175000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_33/oscil_dcop_33.mtx,0,2.793,3.095,1544,nan,0.178000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_34/oscil_dcop_34.mtx,0,2.798,2.961,1544,nan,0.367000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_35/oscil_dcop_35.mtx,0,2.990,3.157,1544,nan,0.182000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_36/oscil_dcop_36.mtx,0,2.995,3.158,1544,nan,0.204000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_37/oscil_dcop_37.mtx,0,2.798,3.003,1544,-nan,0.189000,61,16,-nan
/home/weifeng/MM/Sandia/oscil_dcop_38/oscil_dcop_38.mtx,0,2.790,2.959,1544,nan,0.175000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_39/oscil_dcop_39.mtx,0,2.794,3.089,1544,nan,0.169000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_40/oscil_dcop_40.mtx,0,2.789,2.957,1544,nan,0.177000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_41/oscil_dcop_41.mtx,0,2.789,2.955,1544,nan,0.187000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_42/oscil_dcop_42.mtx,0,2.797,2.965,1544,nan,0.180000,61,16,nan
