/media/hemeng/2TB/MM/HB/ash292/ash292.mtx,0.026478,2208
/media/hemeng/2TB/MM/HB/west0381/west0381.mtx,0.026234,2157
/media/hemeng/2TB/MM/HB/psmigr_2/psmigr_2.mtx,6.200130,540022
/media/hemeng/2TB/MM/HB/can_24/can_24.mtx,0.001987,160
/media/hemeng/2TB/MM/HB/lns_131/lns_131.mtx,0.006699,536
/media/hemeng/2TB/MM/HB/str_600/str_600.mtx,0.039005,3279
/media/hemeng/2TB/MM/HB/lshp2614/lshp2614.mtx,0.216045,17980
/media/hemeng/2TB/MM/HB/west0655/west0655.mtx,0.035255,2854
/media/hemeng/2TB/MM/HB/can_292/can_292.mtx,0.030277,2540
/media/hemeng/2TB/MM/HB/lund_b/lund_b.mtx,0.028591,2441
/media/hemeng/2TB/MM/HB/bcspwr10/bcspwr10.mtx,0.270550,21842
/media/hemeng/2TB/MM/HB/bp_1600/bp_1600.mtx,0.058662,4841
/media/hemeng/2TB/MM/HB/pores_1/pores_1.mtx,0.002239,180
/media/hemeng/2TB/MM/HB/lshp3025/lshp3025.mtx,0.250324,20833
/media/hemeng/2TB/MM/HB/young3c/young3c.mtx,0.048943,3988
/media/hemeng/2TB/MM/HB/jagmesh6/jagmesh6.mtx,0.108356,8993
/media/hemeng/2TB/MM/HB/bcsstk20/bcsstk20.mtx,0.037823,3135
/media/hemeng/2TB/MM/HB/bcsstm24/bcsstm24.mtx,0.054447,3562
/media/hemeng/2TB/MM/HB/bcsstm20/bcsstm20.mtx,0.007465,485
/media/hemeng/2TB/MM/HB/gent113/gent113.mtx,0.007992,655
/media/hemeng/2TB/MM/HB/gre_512/gre_512.mtx,0.027134,2192
/media/hemeng/2TB/MM/HB/fs_541_1/fs_541_1.mtx,0.051228,4285
/media/hemeng/2TB/MM/HB/gemat11/gemat11.mtx,0.399128,33185
/media/hemeng/2TB/MM/HB/bcsstk16/bcsstk16.mtx,3.346111,290378
/media/hemeng/2TB/MM/HB/bcspwr05/bcspwr05.mtx,0.020329,1623
/media/hemeng/2TB/MM/HB/dwt_234/dwt_234.mtx,0.010502,834
/media/hemeng/2TB/MM/HB/bcspwr04/bcspwr04.mtx,0.019558,1612
/media/hemeng/2TB/MM/HB/shl_400/shl_400.mtx,0.022186,1712
/media/hemeng/2TB/MM/HB/bcsstk19/bcsstk19.mtx,0.081699,6853
/media/hemeng/2TB/MM/HB/bcsstk22/bcsstk22.mtx,0.008556,696
/media/hemeng/2TB/MM/HB/lund_a/lund_a.mtx,0.028683,2449
/media/hemeng/2TB/MM/HB/nnc666/nnc666.mtx,0.048916,4044
/media/hemeng/2TB/MM/HB/bp_200/bp_200.mtx,0.046741,3802
/media/hemeng/2TB/MM/HB/nos2/nos2.mtx,0.051121,4137
/media/hemeng/2TB/MM/HB/bcsstk08/bcsstk08.mtx,0.152660,12960
/media/hemeng/2TB/MM/HB/bcsstm27/bcsstm27.mtx,0.647869,56126
/media/hemeng/2TB/MM/HB/bcsstk03/bcsstk03.mtx,0.007816,640
/media/hemeng/2TB/MM/HB/bcspwr07/bcspwr07.mtx,0.072926,5824
/media/hemeng/2TB/MM/HB/watt_2/watt_2.mtx,0.139477,11550
/media/hemeng/2TB/MM/HB/1138_bus/1138_bus.mtx,0.050831,4054
/media/hemeng/2TB/MM/HB/str_200/str_200.mtx,0.036591,3068
/media/hemeng/2TB/MM/HB/gre_115/gre_115.mtx,0.005322,421
/media/hemeng/2TB/MM/HB/nos4/nos4.mtx,0.007244,594
/media/hemeng/2TB/MM/HB/mbeause/mbeause.mtx,0.472496,41063
/media/hemeng/2TB/MM/HB/jagmesh7/jagmesh7.mtx,0.089756,7450
/media/hemeng/2TB/MM/HB/bp_800/bp_800.mtx,0.055149,4534
/media/hemeng/2TB/MM/HB/bcsstm03/bcsstm03.mtx,0.001774,112
/media/hemeng/2TB/MM/HB/bcsstk23/bcsstk23.mtx,0.529713,45178
/media/hemeng/2TB/MM/HB/plat1919/plat1919.mtx,0.378620,32399
/media/hemeng/2TB/MM/HB/bcsstm23/bcsstm23.mtx,0.047916,3134
/media/hemeng/2TB/MM/HB/bcsstk09/bcsstk09.mtx,0.215466,18437
/media/hemeng/2TB/MM/HB/bcsstm07/bcsstm07.mtx,0.084751,7252
/media/hemeng/2TB/MM/HB/bcspwr08/bcspwr08.mtx,0.075558,6050
/media/hemeng/2TB/MM/HB/can_61/can_61.mtx,0.006672,557
/media/hemeng/2TB/MM/HB/bcsstm22/bcsstm22.mtx,0.002171,138
/media/hemeng/2TB/MM/HB/fs_680_3/fs_680_3.mtx,0.032970,2646
/media/hemeng/2TB/MM/HB/lock1074/lock1074.mtx,0.595303,51588
/media/hemeng/2TB/MM/HB/bcsstk01/bcsstk01.mtx,0.004826,400
/media/hemeng/2TB/MM/HB/dwt_361/dwt_361.mtx,0.035267,2953
/media/hemeng/2TB/MM/HB/dwt_1005/dwt_1005.mtx,0.102680,8621
/media/hemeng/2TB/MM/HB/dwt_492/dwt_492.mtx,0.038090,3156
/media/hemeng/2TB/MM/HB/impcol_d/impcol_d.mtx,0.017010,1339
/media/hemeng/2TB/MM/HB/bcsstk11/bcsstk11.mtx,0.398029,34241
/media/hemeng/2TB/MM/HB/bcsstk30/bcsstk30.mtx,23.526737,2043492
/media/hemeng/2TB/MM/HB/bcsstk18/bcsstk18.mtx,1.754040,149090
/media/hemeng/2TB/MM/HB/bcsstm26/bcsstm26.mtx,0.029392,1922
/media/hemeng/2TB/MM/HB/gemat12/gemat12.mtx,0.398281,33111
/media/hemeng/2TB/MM/HB/can_229/can_229.mtx,0.021275,1777
/media/hemeng/2TB/MM/HB/fs_183_4/fs_183_4.mtx,0.012997,1069
/media/hemeng/2TB/MM/HB/jagmesh2/jagmesh2.mtx,0.082569,6865
/media/hemeng/2TB/MM/HB/lap_25/lap_25.mtx,0.002094,169
/media/hemeng/2TB/MM/HB/lshp_778/lshp_778.mtx,0.063427,5272
/media/hemeng/2TB/MM/HB/ash331/ash331.mtx,0.008904,662
/media/hemeng/2TB/MM/HB/west1505/west1505.mtx,0.068180,5445
/media/hemeng/2TB/MM/HB/orsirr_1/orsirr_1.mtx,0.082569,6858
/media/hemeng/2TB/MM/HB/beause/beause.mtx,0.512447,44551
/media/hemeng/2TB/MM/HB/gemat1/gemat1.mtx,0.561665,47369
/media/hemeng/2TB/MM/HB/bp_1400/bp_1400.mtx,0.058079,4790
/media/hemeng/2TB/MM/HB/nnc1374/nnc1374.mtx,0.103916,8606
/media/hemeng/2TB/MM/HB/gre_216a/gre_216a.mtx,0.010914,876
/media/hemeng/2TB/MM/HB/lns_3937/lns_3937.mtx,0.306210,25407
/media/hemeng/2TB/MM/HB/pores_2/pores_2.mtx,0.114868,9613
/media/hemeng/2TB/MM/HB/bcsstk17/bcsstk17.mtx,4.953815,428650
/media/hemeng/2TB/MM/HB/dwt_992/dwt_992.mtx,0.195713,16744
/media/hemeng/2TB/MM/HB/bcsstk31/bcsstk31.mtx,13.673634,1181416
/media/hemeng/2TB/MM/HB/lshp1882/lshp1882.mtx,0.155102,12904
/media/hemeng/2TB/MM/HB/dwt_72/dwt_72.mtx,0.002880,222
/media/hemeng/2TB/MM/HB/shl_200/shl_200.mtx,0.022346,1726
/media/hemeng/2TB/MM/HB/bcspwr06/bcspwr06.mtx,0.066326,5300
/media/hemeng/2TB/MM/HB/blckhole/blckhole.mtx,0.178608,14872
/media/hemeng/2TB/MM/HB/gr_30_30/gr_30_30.mtx,0.092213,7744
/media/hemeng/2TB/MM/HB/abb313/abb313.mtx,0.019077,1557
/media/hemeng/2TB/MM/HB/west0989/west0989.mtx,0.044346,3537
/media/hemeng/2TB/MM/HB/dwt_2680/dwt_2680.mtx,0.297054,25026
/media/hemeng/2TB/MM/HB/gre_343/gre_343.mtx,0.017796,1435
/media/hemeng/2TB/MM/HB/saylr1/saylr1.mtx,0.013882,1128
/media/hemeng/2TB/MM/HB/sherman2/sherman2.mtx,0.268810,23094
/media/hemeng/2TB/MM/HB/bcsstk14/bcsstk14.mtx,0.734043,63454
/media/hemeng/2TB/MM/HB/bcsstk10/bcsstk10.mtx,0.257084,22070
/media/hemeng/2TB/MM/HB/nnc261/nnc261.mtx,0.018227,1500
/media/hemeng/2TB/MM/HB/cegb2919/cegb2919.mtx,3.695759,321543
/media/hemeng/2TB/MM/HB/fs_760_3/fs_760_3.mtx,0.071415,5976
/media/hemeng/2TB/MM/HB/bcspwr03/bcspwr03.mtx,0.005962,476
/media/hemeng/2TB/MM/HB/str_0/str_0.mtx,0.029564,2454
/media/hemeng/2TB/MM/HB/west0479/west0479.mtx,0.023750,1910
/media/hemeng/2TB/MM/HB/can_715/can_715.mtx,0.079159,6665
/media/hemeng/2TB/MM/HB/mbeacxc/mbeacxc.mtx,0.573978,49920
